sample_id,group_id,split,label_for_posthoc_reference,analysis_ok,source_video_sha256,sampling_provenance_sha256,residual_sha256,frames,clips,objects,object_tracks,point_tracks,semantic_prior_total,semantic_prior_available,semantic_temporal_total,semantic_temporal_available,d1_total,d1_available,d2_total,d2_available,d3_total,d3_available,overall_coverage,runtime_seconds,peak_gpu_memory_mb,failure_reason,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,authenticity_label_used,result_path
real::SH2nbMwWRN0_51_0to244,aigvdbench:SH2nbMwWRN0_51_0to244,test,0,True,39a1a6d656b7d6d02da79ff82e5f3300f6abf608f2221ed0fd8e61a02f279a42,67f1050b6e52886fe1a024c6cce8dd920318355285d0c3f45cbc39a4ac291812,1284a349132b21498e5a9479513e37f9241e402a93fdb55a6befc9396af6630a,32,4,37,7,1404,37,0,37,18,1644,612,3266,1156,50,0,0.2902616176946593,40.21112204529345,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6U0gybmJNd1dSTjBfNTFfMHRvMjQ0/result.json
open_sora::SH2nbMwWRN0_51_0to244,aigvdbench:SH2nbMwWRN0_51_0to244,test,1,True,cfb67b2ee8d5582bb50e9e2879847299981090832c9f9e89245d54069e54b37f,944e1cba319dcfb1743a8c0a24b825a5b752f4ac75af130b9a36b0a14495389c,da0a883ea7ea86bfd0e6198b93008cd806da85387c71f640ef7462a978367c18,32,4,28,6,837,28,0,28,0,5204,5204,4175,3206,39,0,0.8854621031510912,13.237111469730735,442.99609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpTSDJuYk13V1JOMF81MV8wdG8yNDQ/result.json
real::0W9CVrk66AI_54_0to180,aigvdbench:0W9CVrk66AI_54_0to180,test,0,True,dcedeb9ce1573c5328b458e8ccf1029bf0ea4e2d02970f17b532651aac18a9ae,62afeee8e9966fdec2c2cf8e267503957cf3915c0e70220722d1102ed9881bf0,c0db45b67fa2348c31cf410e5a6118dbe9e5b4e3790f35e52f0123e95661fdd9,32,4,68,33,797,68,0,68,9,1379,1200,2562,2430,155,0,0.8410303555745049,40.29629250057042,479.92724609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6MFc5Q1ZyazY2QUlfNTRfMHRvMTgw/result.json
open_sora::0W9CVrk66AI_54_0to180,aigvdbench:0W9CVrk66AI_54_0to180,test,1,True,5f34d6bf200d0fad5f3fd65b64584bc5cc84f972879d83d9d6a7944de8e563c8,0c7e781e636ed5dbf085aaf7fe29a2df3cc6fa705f814eea2f50772074080d5d,f919f67925aecc6d57bfab8f61702e37ad04c57dd50ad937019837f2a4ab0417,32,4,0,0,796,0,0,0,0,5675,5670,5125,4874,0,0,0.9757913364012295,13.061736016534269,442.99560546875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjowVzlDVnJrNjZBSV81NF8wdG8xODA/result.json
real::yIpgCt21qxo_6_152to297,aigvdbench:yIpgCt21qxo_6_152to297,test,0,True,6205d639b061a513cd34efd426a8ec44aad915ac0d103341c865f23bb1378968,828b6e5cb2b752c0f7cc61b1f923eeb7d282acf25e45d4ba59673c12923991d3,f3d472a46d2f37621a4a32dec83816487dee4160d2cfc12e0948104372200ace,32,4,0,0,950,0,0,0,0,950,0,2784,192,0,0,0.047619047619047616,34.716444389894605,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6eUlwZ0N0MjFxeG9fNl8xNTJ0bzI5Nw/result.json
open_sora::yIpgCt21qxo_6_152to297,aigvdbench:yIpgCt21qxo_6_152to297,test,1,True,d836dbcd8cc9f661458cafc31a55ac02b7be44fbbc5d0fec5153c05cbfe308ff,27a9f0b30ffe0e997490e352b1601093b83db0b91a4d48f0dd2d55e106ca7007,31c5bf9878b66c38ffee5d3f20783c1fdef134748ddee7e6a99922fd9aab276b,32,4,44,8,1237,44,0,44,0,4071,4071,5145,5102,93,21,0.977765751120005,17.205945866182446,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp5SXBnQ3QyMXF4b182XzE1MnRvMjk3/result.json
real::FsywAgJ42Ug_27_20to502,aigvdbench:FsywAgJ42Ug_27_20to502,test,0,True,4948435b30ef23f05ff6e3ea549b7f4493f15aa3d1c708544a3803ef2fb28d22,9bbe13a7c716073ed35623a8c40f639367633de86aaedecac00ee006727b6945,fea70b2b83de8cf4a39c202da69160c36bd2d409cc89df8ef287ef458495f52a,32,4,268,71,1495,268,4,268,132,1829,1074,4013,2758,1558,441,0.5306435942262451,61.902973669581115,482.56982421875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6RnN5d0FnSjQyVWdfMjdfMjB0bzUwMg/result.json
open_sora::FsywAgJ42Ug_27_20to502,aigvdbench:FsywAgJ42Ug_27_20to502,test,1,True,2027b24be96ee80e7e824d2efb963974e9af257f2712d8109e6aec004b036e4f,87e8509dca854301c492ce2478611cd11bc9f7c8cc3664082f6bb384b3110936,d022918dfc69c448deffc8d8b31dab69f37ec2982acc02fbcb9339970cba6abd,32,4,183,36,1026,183,4,183,68,4985,4985,5075,4774,1258,591,0.892167322080677,20.772847812622786,444.98583984375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpGc3l3QWdKNDJVZ18yN18yMHRvNTAy/result.json
real::2TGjkUMUiZQ_1_0to1106,aigvdbench:2TGjkUMUiZQ_1_0to1106,test,0,True,3a8747d11a09f27f4eba4dea509dca7a14453521e762375d19759c673ec7427c,8ee442c45099fb2b945ef3c48ab9ec1ef2e2110350578c57df722f913678dbe3,d31211c2e2cae70bc7fc2c6a0e1c1595c1786dc4015b821448aa4d24e0fdf7f1,32,4,240,68,1624,240,0,240,16,1604,318,3329,1944,919,138,0.3707415738297216,73.39895489625633,482.720703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6MlRHamtVTVVpWlFfMV8wdG8xMTA2/result.json
open_sora::2TGjkUMUiZQ_1_0to1106,aigvdbench:2TGjkUMUiZQ_1_0to1106,test,1,True,cd028a06f06432e8bd3fc22d03a7794f5f44d67dde8d71fc3dde4898b26e7190,36408fd7252c374b5478b370e1ed800bc94afc2116c7c29bdc0c0dbb419ca487,b84fddadc75b06e2a00e728ea4c2ac8e0329bffac95e98b056f16b5858e2a51d,32,4,393,71,949,393,0,393,236,4692,4606,3649,1922,5390,2778,0.649241546033976,25.789237237535417,447.82568359375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjoyVEdqa1VNVWlaUV8xXzB0bzExMDY/result.json
real::iJKRXXP7uMk_5_0to154,aigvdbench:iJKRXXP7uMk_5_0to154,test,0,True,c3ae2ba1da438ff3309bd9e95415bc712eebb10d820070fa495af75283838d35,6ca64408d0b20217eb38895cdf57e5275d0ef82de10703f4bc13c50f25d810fd,656854ba5bc192ec387904e0a913a9b7fbc2e1533fa3e40430bca4895309f0fe,32,4,33,6,789,33,0,33,22,2129,1725,2692,768,40,0,0.4167701717886185,42.01810559350997,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6aUpLUlhYUDd1TWtfNV8wdG8xNTQ/result.json
open_sora::iJKRXXP7uMk_5_0to154,aigvdbench:iJKRXXP7uMk_5_0to154,test,1,True,38f8395efcae8da9be904de859e89c1e35a1f5b0382fcb2dd131ddf642492ada,2cdf4680750e37a08d147d254c12601baaa1a4cf243a0d894abe1bbbc5d2ea6e,91179e3ee98ed7c906c9a55479d47a26fe0ee2f466ac4b1163edfc9dfcbe1e97,32,4,35,6,916,35,0,35,16,5312,5312,4172,2968,46,0,0.8612160728735698,15.67173470184207,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjppSktSWFhQN3VNa181XzB0bzE1NA/result.json
real::cS-hFKC_RKI_46_60to168,aigvdbench:cS-hFKC_RKI_46_60to168,test,0,True,b7b9c130594e0dc3d77f40709ef35a197b4d214d5f0403047e7e71d53a21cdc1,59a7b8a8f894a9cc5387409cec7af7ae82e1116fb3237a5b60659e2a96d2446f,dbc0176f02a863224943981a3a858573fc2802d01a00e12fab49c57f4a5d7317,32,4,2,2,816,2,0,2,0,5611,5610,5373,5370,6,0,0.9987215170687277,40.50595861207694,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Y1MtaEZLQ19SS0lfNDZfNjB0bzE2OA/result.json
open_sora::cS-hFKC_RKI_46_60to168,aigvdbench:cS-hFKC_RKI_46_60to168,test,1,True,ae2bbdc86f49ceacb511035821f03aebfcaf92a836149a41161afe3ea9f98b16,057542fc9b0a9fc7ef1ecd6801f38ecd916381fd66de3a54b8c1018e22d73e17,50fb441cc2ba95c8f1757eaaded044968a8b05d6b07762f06607806fcf0fc6f4,32,4,84,23,894,84,0,84,3,3195,3195,3831,3744,134,6,0.9458225053858429,13.20598532538861,443.9345703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpjUy1oRktDX1JLSV80Nl82MHRvMTY4/result.json
real::SUGTwS-yy24_10_0to288,aigvdbench:SUGTwS-yy24_10_0to288,test,0,True,00a7f24fc37caf9289c484717d1c569f981e7b1d853d6f74f556d4c96273af5b,fd6f5d334fb8dd8948be0be71fbdc256ed141f5ccd74cd9b77f8899d452ca967,0e2466e0eadded9e8ec3604eb4062506befe578193978dffd6507457c21d230b,32,4,73,13,563,73,0,73,6,738,380,1557,1068,103,9,0.5652298475367616,45.322421851567924,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6U1VHVHdTLXl5MjRfMTBfMHRvMjg4/result.json
open_sora::SUGTwS-yy24_10_0to288,aigvdbench:SUGTwS-yy24_10_0to288,test,1,True,2b86e33e95a648ecfbb834f53133a4ea4d3826e0df48bbbd707344940cf0362a,a0b3961787b4e4386db5433f306d7486a2657bb8da2640a33b8b09ccce42df93,c60769b0aaeee05d5f12758263e52f21012e9a703072d93be3e52e2bd54f0569,32,4,74,12,1126,74,0,74,25,4686,4686,4793,4210,188,63,0.913947503649231,16.807065698318183,443.9345703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpTVUdUd1MteXkyNF8xMF8wdG8yODg/result.json
real::I16_TEnx5Zg_91_0to646,aigvdbench:I16_TEnx5Zg_91_0to646,test,0,True,c7bbac4ac5023e553f5e4a476a858141d53ae26728d066caf14d9fe0adfa3115,e8a4f6f64d834551c4ac7b3970cff2755be3bf131e1d2b3ab2368d586545eb75,1cbf5be7f76bb5fa32f7c8b1a00d194149fb90777bf3859243f4589ec37c5e34,32,4,82,33,1405,82,4,82,29,1193,657,2443,1288,250,12,0.4760835304484703,41.8783960705623,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6STE2X1RFbng1WmdfOTFfMHRvNjQ2/result.json
open_sora::I16_TEnx5Zg_91_0to646,aigvdbench:I16_TEnx5Zg_91_0to646,test,1,True,f8a8bb1cb23548dfc9f2735f0584d1c4297cf2660849d86f70fc42a204f05e8a,26424f924e38e66be940f091d58a0637518e0b246097b88973d9ad7df22c6ab2,263c5ad0b6b5dc69becb6669f1d697b4468853ead7d1847b95905e1d0dc34fc5,32,4,45,13,670,45,0,45,14,1508,1221,2163,1592,64,0,0.7564546780343748,12.32916148379445,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpJMTZfVEVueDVaZ185MV8wdG82NDY/result.json
real::hNcEHE8Y18c_37_53to173,aigvdbench:hNcEHE8Y18c_37_53to173,test,0,True,56b44ca1673dc11b1b3dde1315922053aa5467efb7551df4b827f8fa22c1d0d0,6f3a062384b8ed4471060ec7b7a2e6d3f2417084050f3b59fe0215316b29d2d8,269844a326f6a02d78488050e239b8e23ddc71f4af0dcb051fc54a5dce64f16b,32,4,31,4,1185,31,0,31,0,2325,1359,3454,1532,32,0,0.2901040104010401,38.567959242500365,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6aE5jRUhFOFkxOGNfMzdfNTN0bzE3Mw/result.json
open_sora::hNcEHE8Y18c_37_53to173,aigvdbench:hNcEHE8Y18c_37_53to173,test,1,True,ce99f989cbd2d898d4d157d8e2a774c7ab9926b4e22375dad51113f13fac4fad,0d08cac989597c80de6c559bc0ae5332510957a2c2d80c9e7b5b475fc84c4e51,32c0fc3833339ae82bf49671fff9f07444787846f14ce0cd3b84550269b96d4e,32,4,68,14,819,68,0,68,5,5375,5361,4167,2958,124,36,0.8447901078965725,15.13215976767242,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpoTmNFSEU4WTE4Y18zN181M3RvMTcz/result.json
real::oapr-nV7JxI_41_0to120,aigvdbench:oapr-nV7JxI_41_0to120,test,0,True,9de0b5f33d82cddaf7328a386819b042844e3a9de0550788d3d2fcccbfb15a73,2e9b797d31a5046a8ef06c6570fa221f329c77f5e745fd0f42558c1416bc1a9b,413b44e661d56c14511f6619cbd2dee70ba03d24f22302e154a966753220ebd0,32,4,51,8,895,51,0,51,0,4948,4908,4523,3680,60,0,0.8874765638634984,48.55546253826469,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6b2Fwci1uVjdKeElfNDFfMHRvMTIw/result.json
open_sora::oapr-nV7JxI_41_0to120,aigvdbench:oapr-nV7JxI_41_0to120,test,1,True,ce23b938fc7924afc6ce3a828100a72fa261c66e34545269fd4788e6cf7f06b4,8bf6c919490c84292f124e9479544fcd750a909826c2749c7382e4dbe86d9d96,b298a75e0ef9ee187c15cd21ebd97e6bf2475f7463a91ac1aab3b1579af3cf64,32,4,48,8,783,48,0,48,25,5045,5045,2924,870,57,0,0.727947094265116,15.4447903605178,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpvYXByLW5WN0p4SV80MV8wdG8xMjA/result.json
